30, 19.0
32, 18.0
34, 18.5
36, 18.0
38, 17.0
40, 15.0
42, 15.0
44, 13.0
46, 10.0
48, 7.5
50, 4.0
52, 2.5
#x [cm], D(x) [micrometer]
